1.0454 	WARNING 	Movie2 stim could not be imported and won't be available
380.8135 	DATA 	Keypress: n
381.1466 	EXP 	text_2: autoDraw = False
382.0301 	EXP 	Sound  stopped
382.0303 	EXP 	New trial (rep=0, index=31): {u'color': u'GREEN', u'congruent': 1, u'word': u'GREEN', u'corrans': u'n'}
382.0332 	EXP 	Sound  started
382.0463 	EXP 	text_2: autoDraw = False
382.0463 	EXP 	fixationmain: autoDraw = False
382.0463 	EXP 	text_2: color = u'GREEN (named)'
382.0463 	EXP 	text_2: text = u'GREEN'
382.0463 	EXP 	fixationmain: autoDraw = True
382.8461 	EXP 	fixationmain: autoDraw = False
382.8628 	EXP 	text_2: autoDraw = True
383.0295 	EXP 	Sound  stopped
383.5962 	DATA 	Keypress: n
384.1458 	EXP 	text_2: autoDraw = False
385.0294 	EXP 	Sound  stopped
385.0297 	EXP 	New trial (rep=0, index=32): {u'color': u'YELLOW', u'congruent': 1, u'word': u'YELLOW', u'corrans': u'x'}
385.0329 	EXP 	Sound  started
385.0455 	EXP 	text_2: autoDraw = False
385.0455 	EXP 	fixationmain: autoDraw = False
385.0455 	EXP 	text_2: color = u'YELLOW (named)'
385.0455 	EXP 	text_2: text = u'YELLOW'
385.0455 	EXP 	fixationmain: autoDraw = True
385.8453 	EXP 	fixationmain: autoDraw = False
385.8620 	EXP 	text_2: autoDraw = True
386.0287 	EXP 	Sound  stopped
386.5787 	DATA 	Keypress: x
387.1451 	EXP 	text_2: autoDraw = False
388.0285 	EXP 	Sound  stopped
388.0287 	EXP 	New trial (rep=0, index=33): {u'color': u'BLUE', u'congruent': 0, u'word': u'GREEN', u'corrans': u'm'}
388.0315 	EXP 	Sound  started
388.0450 	EXP 	text_2: autoDraw = False
388.0450 	EXP 	fixationmain: autoDraw = False
388.0450 	EXP 	text_2: color = u'BLUE (named)'
388.0450 	EXP 	text_2: text = u'GREEN'
388.0450 	EXP 	fixationmain: autoDraw = True
388.8446 	EXP 	fixationmain: autoDraw = False
388.8611 	EXP 	text_2: autoDraw = True
389.0278 	EXP 	Sound  stopped
389.5612 	DATA 	Keypress: m
390.1442 	EXP 	text_2: autoDraw = False
391.0278 	EXP 	Sound  stopped
391.0280 	EXP 	New trial (rep=0, index=34): {u'color': u'GREEN', u'congruent': 1, u'word': u'GREEN', u'corrans': u'n'}
391.0308 	EXP 	Sound  started
391.0439 	EXP 	text_2: autoDraw = False
391.0439 	EXP 	fixationmain: autoDraw = False
391.0439 	EXP 	text_2: color = u'GREEN (named)'
391.0439 	EXP 	text_2: text = u'GREEN'
391.0439 	EXP 	fixationmain: autoDraw = True
391.8436 	EXP 	fixationmain: autoDraw = False
391.8604 	EXP 	text_2: autoDraw = True
392.0271 	EXP 	Sound  stopped
392.6436 	DATA 	Keypress: n
393.1433 	EXP 	text_2: autoDraw = False
394.0268 	EXP 	Sound  stopped
394.0270 	EXP 	New trial (rep=0, index=35): {u'color': u'YELLOW', u'congruent': 1, u'word': u'YELLOW', u'corrans': u'x'}
394.0300 	EXP 	Sound  started
394.0431 	EXP 	text_2: autoDraw = False
394.0431 	EXP 	fixationmain: autoDraw = False
394.0431 	EXP 	text_2: color = u'YELLOW (named)'
394.0431 	EXP 	text_2: text = u'YELLOW'
394.0431 	EXP 	fixationmain: autoDraw = True
394.8428 	EXP 	fixationmain: autoDraw = False
394.8595 	EXP 	text_2: autoDraw = True
395.0262 	EXP 	Sound  stopped
395.6930 	DATA 	Keypress: x
396.1425 	EXP 	text_2: autoDraw = False
397.0261 	EXP 	Sound  stopped
397.0263 	EXP 	New trial (rep=0, index=36): {u'color': u'GREEN', u'congruent': 1, u'word': u'GREEN', u'corrans': u'n'}
397.0292 	EXP 	Sound  started
397.0422 	EXP 	text_2: autoDraw = False
397.0422 	EXP 	fixationmain: autoDraw = False
397.0422 	EXP 	text_2: color = u'GREEN (named)'
397.0422 	EXP 	text_2: text = u'GREEN'
397.0422 	EXP 	fixationmain: autoDraw = True
397.8421 	EXP 	fixationmain: autoDraw = False
397.8587 	EXP 	text_2: autoDraw = True
398.0254 	EXP 	Sound  stopped
398.9420 	DATA 	Keypress: n
399.1417 	EXP 	text_2: autoDraw = False
400.0252 	EXP 	Sound  stopped
400.0254 	EXP 	New trial (rep=0, index=37): {u'color': u'RED', u'congruent': 1, u'word': u'RED', u'corrans': u'z'}
400.0279 	EXP 	Sound  started
400.0415 	EXP 	text_2: autoDraw = False
400.0415 	EXP 	fixationmain: autoDraw = False
400.0415 	EXP 	text_2: color = u'RED (named)'
400.0415 	EXP 	text_2: text = u'RED'
400.0415 	EXP 	fixationmain: autoDraw = True
400.8412 	EXP 	fixationmain: autoDraw = False
400.8579 	EXP 	text_2: autoDraw = True
401.0245 	EXP 	Sound  stopped
401.6578 	DATA 	Keypress: z
402.1409 	EXP 	text_2: autoDraw = False
403.0245 	EXP 	Sound  stopped
403.0247 	EXP 	New trial (rep=0, index=38): {u'color': u'BLUE', u'congruent': 1, u'word': u'BLUE', u'corrans': u'z'}
403.0275 	EXP 	Sound  started
403.0406 	EXP 	text_2: autoDraw = False
403.0406 	EXP 	fixationmain: autoDraw = False
403.0406 	EXP 	text_2: color = u'BLUE (named)'
403.0406 	EXP 	text_2: text = u'BLUE'
403.0406 	EXP 	fixationmain: autoDraw = True
403.8404 	EXP 	fixationmain: autoDraw = False
403.8570 	EXP 	text_2: autoDraw = True
404.0237 	EXP 	Sound  stopped
404.9070 	DATA 	Keypress: m
405.1400 	EXP 	text_2: autoDraw = False
406.0235 	EXP 	Sound  stopped
406.0238 	EXP 	New trial (rep=0, index=39): {u'color': u'RED', u'congruent': 1, u'word': u'RED', u'corrans': u'z'}
406.0262 	EXP 	Sound  started
406.0398 	EXP 	text_2: autoDraw = False
406.0398 	EXP 	fixationmain: autoDraw = False
406.0398 	EXP 	text_2: color = u'RED (named)'
406.0398 	EXP 	text_2: text = u'RED'
406.0398 	EXP 	fixationmain: autoDraw = True
406.8395 	EXP 	fixationmain: autoDraw = False
406.8562 	EXP 	text_2: autoDraw = True
407.0230 	EXP 	Sound  stopped
407.5062 	DATA 	Keypress: z
408.1392 	EXP 	text_2: autoDraw = False
409.0228 	EXP 	Sound  stopped
409.0390 	EXP 	text_2: autoDraw = False
409.0390 	EXP 	fixationmain: autoDraw = False
409.0390 	EXP 	rest_text: text = '+'
409.0390 	EXP 	rest_text: autoDraw = True
469.0355 	EXP 	Imported Stroopmain-short-in-10event x 4.xlsx as conditions, 40 conditions, 4 params
469.0360 	EXP 	Created sequence: random, trialTypes=40, nReps=1, seed=None
469.0371 	EXP 	New trial (rep=0, index=0): {u'color': u'GREEN', u'congruent': 0, u'word': u'RED', u'corrans': u'n'}
469.0398 	EXP 	Sound  started
469.0559 	EXP 	rest_text: autoDraw = False
469.0559 	EXP 	rest_text: autoDraw = False
469.0559 	EXP 	text_2: color = u'GREEN (named)'
469.0559 	EXP 	text_2: text = u'RED'
469.0559 	EXP 	fixationmain: autoDraw = True
469.8556 	EXP 	text_2: autoDraw = True
469.8556 	EXP 	fixationmain: autoDraw = False
470.0390 	EXP 	Sound  stopped
470.9389 	DATA 	Keypress: n
471.1553 	EXP 	text_2: autoDraw = False
472.0393 	EXP 	Sound  stopped
472.0395 	EXP 	New trial (rep=0, index=1): {u'color': u'GREEN', u'congruent': 0, u'word': u'RED', u'corrans': u'm'}
472.0420 	EXP 	Sound  started
472.0550 	EXP 	text_2: autoDraw = False
472.0550 	EXP 	fixationmain: autoDraw = False
472.0550 	EXP 	text_2: color = u'GREEN (named)'
472.0550 	EXP 	text_2: text = u'RED'
472.0550 	EXP 	fixationmain: autoDraw = True
472.8549 	EXP 	fixationmain: autoDraw = False
472.8715 	EXP 	text_2: autoDraw = True
473.0382 	EXP 	Sound  stopped
473.3882 	DATA 	Keypress: n
474.1545 	EXP 	text_2: autoDraw = False
475.0381 	EXP 	Sound  stopped
475.0383 	EXP 	New trial (rep=0, index=2): {u'color': u'BLUE', u'congruent': 0, u'word': u'RED', u'corrans': u'm'}
475.0408 	EXP 	Sound  started
475.0542 	EXP 	text_2: autoDraw = False
475.0542 	EXP 	fixationmain: autoDraw = False
475.0542 	EXP 	text_2: color = u'BLUE (named)'
475.0542 	EXP 	text_2: text = u'RED'
475.0542 	EXP 	fixationmain: autoDraw = True
475.8540 	EXP 	fixationmain: autoDraw = False
475.8706 	EXP 	text_2: autoDraw = True
476.0374 	EXP 	Sound  stopped
476.4541 	DATA 	Keypress: m
477.1537 	EXP 	text_2: autoDraw = False
478.0373 	EXP 	Sound  stopped
478.0375 	EXP 	New trial (rep=0, index=3): {u'color': u'RED', u'congruent': 0, u'word': u'BLUE', u'corrans': u'z'}
478.0401 	EXP 	Sound  started
478.0534 	EXP 	text_2: autoDraw = False
478.0534 	EXP 	fixationmain: autoDraw = False
478.0534 	EXP 	text_2: color = u'RED (named)'
478.0534 	EXP 	text_2: text = u'BLUE'
478.0534 	EXP 	fixationmain: autoDraw = True
478.8532 	EXP 	fixationmain: autoDraw = False
478.8699 	EXP 	text_2: autoDraw = True
479.0365 	EXP 	Sound  stopped
479.6198 	DATA 	Keypress: z
480.1528 	EXP 	text_2: autoDraw = False
481.0364 	EXP 	Sound  stopped
481.0366 	EXP 	New trial (rep=0, index=4): {u'color': u'YELLOW', u'congruent': 0, u'word': u'BLUE', u'corrans': u'x'}
481.0391 	EXP 	Sound  started
481.0526 	EXP 	text_2: autoDraw = False
481.0526 	EXP 	fixationmain: autoDraw = False
481.0526 	EXP 	text_2: color = u'YELLOW (named)'
481.0526 	EXP 	text_2: text = u'BLUE'
481.0526 	EXP 	fixationmain: autoDraw = True
481.8523 	EXP 	fixationmain: autoDraw = False
481.8690 	EXP 	text_2: autoDraw = True
482.0357 	EXP 	Sound  stopped
482.5690 	DATA 	Keypress: x
483.1522 	EXP 	text_2: autoDraw = False
484.0356 	EXP 	Sound  stopped
484.0358 	EXP 	New trial (rep=0, index=5): {u'color': u'BLUE', u'congruent': 0, u'word': u'RED', u'corrans': u'm'}
484.0383 	EXP 	Sound  started
484.0517 	EXP 	text_2: autoDraw = False
484.0517 	EXP 	fixationmain: autoDraw = False
484.0517 	EXP 	text_2: color = u'BLUE (named)'
484.0517 	EXP 	text_2: text = u'RED'
484.0517 	EXP 	fixationmain: autoDraw = True
484.8517 	EXP 	fixationmain: autoDraw = False
484.8682 	EXP 	text_2: autoDraw = True
485.0350 	EXP 	Sound  stopped
485.8015 	DATA 	Keypress: m
486.1512 	EXP 	text_2: autoDraw = False
487.0347 	EXP 	Sound  stopped
487.0350 	EXP 	New trial (rep=0, index=6): {u'color': u'RED', u'congruent': 0, u'word': u'BLUE', u'corrans': u'z'}
487.0375 	EXP 	Sound  started
487.0509 	EXP 	text_2: autoDraw = False
487.0509 	EXP 	fixationmain: autoDraw = False
487.0509 	EXP 	text_2: color = u'RED (named)'
487.0509 	EXP 	text_2: text = u'BLUE'
487.0509 	EXP 	fixationmain: autoDraw = True
487.8507 	EXP 	fixationmain: autoDraw = False
487.8674 	EXP 	text_2: autoDraw = True
488.0341 	EXP 	Sound  stopped
488.6341 	DATA 	Keypress: z
489.1504 	EXP 	text_2: autoDraw = False
490.0340 	EXP 	Sound  stopped
490.0342 	EXP 	New trial (rep=0, index=7): {u'color': u'RED', u'congruent': 0, u'word': u'RED', u'corrans': u'z'}
490.0369 	EXP 	Sound  started
490.0501 	EXP 	text_2: autoDraw = False
490.0501 	EXP 	fixationmain: autoDraw = False
490.0501 	EXP 	text_2: color = u'RED (named)'
490.0501 	EXP 	text_2: text = u'RED'
490.0501 	EXP 	fixationmain: autoDraw = True
490.8499 	EXP 	fixationmain: autoDraw = False
490.8665 	EXP 	text_2: autoDraw = True
491.0333 	EXP 	Sound  stopped
491.3333 	DATA 	Keypress: z
492.1495 	EXP 	text_2: autoDraw = False
493.0331 	EXP 	Sound  stopped
493.0333 	EXP 	New trial (rep=0, index=8): {u'color': u'BLUE', u'congruent': 0, u'word': u'YELLOW', u'corrans': u'm'}
493.0362 	EXP 	Sound  started
493.0493 	EXP 	text_2: autoDraw = False
493.0493 	EXP 	fixationmain: autoDraw = False
493.0493 	EXP 	text_2: color = u'BLUE (named)'
493.0493 	EXP 	text_2: text = u'YELLOW'
493.0493 	EXP 	fixationmain: autoDraw = True
493.8491 	EXP 	fixationmain: autoDraw = False
493.8658 	EXP 	text_2: autoDraw = True
494.0325 	EXP 	Sound  stopped
494.6991 	DATA 	Keypress: m
495.1487 	EXP 	text_2: autoDraw = False
496.0323 	EXP 	Sound  stopped
496.0325 	EXP 	New trial (rep=0, index=9): {u'color': u'BLUE', u'congruent': 0, u'word': u'GREEN', u'corrans': u'm'}
496.0354 	EXP 	Sound  started
496.0485 	EXP 	text_2: autoDraw = False
496.0485 	EXP 	fixationmain: autoDraw = False
496.0485 	EXP 	text_2: color = u'BLUE (named)'
496.0485 	EXP 	text_2: text = u'GREEN'
496.0485 	EXP 	fixationmain: autoDraw = True
496.8483 	EXP 	fixationmain: autoDraw = False
496.8649 	EXP 	text_2: autoDraw = True
497.0316 	EXP 	Sound  stopped
497.2817 	DATA 	Keypress: m
498.1479 	EXP 	text_2: autoDraw = False
499.0314 	EXP 	Sound  stopped
499.0316 	EXP 	New trial (rep=0, index=10): {u'color': u'YELLOW', u'congruent': 0, u'word': u'GREEN', u'corrans': u'x'}
499.0350 	EXP 	Sound  started
499.0477 	EXP 	text_2: autoDraw = False
499.0477 	EXP 	fixationmain: autoDraw = False
499.0477 	EXP 	text_2: color = u'YELLOW (named)'
499.0477 	EXP 	text_2: text = u'GREEN'
499.0477 	EXP 	fixationmain: autoDraw = True
499.8474 	EXP 	fixationmain: autoDraw = False
499.8641 	EXP 	text_2: autoDraw = True
500.0309 	EXP 	Sound  stopped
500.6141 	DATA 	Keypress: x
501.1471 	EXP 	text_2: autoDraw = False
502.0310 	EXP 	Sound  stopped
502.0313 	EXP 	New trial (rep=0, index=11): {u'color': u'BLUE', u'congruent': 1, u'word': u'BLUE', u'corrans': u'm'}
502.0356 	EXP 	Sound  started
502.0468 	EXP 	text_2: autoDraw = False
502.0468 	EXP 	fixationmain: autoDraw = False
502.0468 	EXP 	text_2: color = u'BLUE (named)'
502.0468 	EXP 	text_2: text = u'BLUE'
502.0468 	EXP 	fixationmain: autoDraw = True
502.8466 	EXP 	fixationmain: autoDraw = False
502.8633 	EXP 	text_2: autoDraw = True
503.0300 	EXP 	Sound  stopped
504.0298 	DATA 	Keypress: m
504.1462 	EXP 	text_2: autoDraw = False
505.0298 	EXP 	Sound  stopped
505.0300 	EXP 	New trial (rep=0, index=12): {u'color': u'BLUE', u'congruent': 0, u'word': u'GREEN', u'corrans': u'm'}
505.0336 	EXP 	Sound  started
505.0460 	EXP 	text_2: autoDraw = False
505.0460 	EXP 	fixationmain: autoDraw = False
505.0460 	EXP 	text_2: color = u'BLUE (named)'
505.0460 	EXP 	text_2: text = u'GREEN'
505.0460 	EXP 	fixationmain: autoDraw = True
505.8458 	EXP 	fixationmain: autoDraw = False
505.8625 	EXP 	text_2: autoDraw = True
506.0293 	EXP 	Sound  stopped
506.4126 	DATA 	Keypress: m
507.1455 	EXP 	text_2: autoDraw = False
508.0290 	EXP 	Sound  stopped
508.0292 	EXP 	New trial (rep=0, index=13): {u'color': u'YELLOW', u'congruent': 0, u'word': u'BLUE', u'corrans': u'x'}
508.0321 	EXP 	Sound  started
508.0452 	EXP 	text_2: autoDraw = False
508.0452 	EXP 	fixationmain: autoDraw = False
508.0452 	EXP 	text_2: color = u'YELLOW (named)'
508.0452 	EXP 	text_2: text = u'BLUE'
508.0452 	EXP 	fixationmain: autoDraw = True
508.8450 	EXP 	fixationmain: autoDraw = False
508.8616 	EXP 	text_2: autoDraw = True
509.0283 	EXP 	Sound  stopped
509.5116 	DATA 	Keypress: x
510.1446 	EXP 	text_2: autoDraw = False
511.0286 	EXP 	Sound  stopped
511.0288 	EXP 	New trial (rep=0, index=14): {u'color': u'GREEN', u'congruent': 1, u'word': u'GREEN', u'corrans': u'n'}
511.0323 	EXP 	Sound  started
511.0444 	EXP 	text_2: autoDraw = False
511.0444 	EXP 	fixationmain: autoDraw = False
511.0444 	EXP 	text_2: color = u'GREEN (named)'
511.0444 	EXP 	text_2: text = u'GREEN'
511.0444 	EXP 	fixationmain: autoDraw = True
511.8442 	EXP 	fixationmain: autoDraw = False
511.8608 	EXP 	text_2: autoDraw = True
512.0276 	EXP 	Sound  stopped
512.6941 	DATA 	Keypress: n
513.1438 	EXP 	text_2: autoDraw = False
514.0274 	EXP 	Sound  stopped
514.0276 	EXP 	New trial (rep=0, index=15): {u'color': u'GREEN', u'congruent': 0, u'word': u'RED', u'corrans': u'n'}
514.0301 	EXP 	Sound  started
514.0435 	EXP 	text_2: autoDraw = False
514.0435 	EXP 	fixationmain: autoDraw = False
514.0435 	EXP 	text_2: color = u'GREEN (named)'
514.0435 	EXP 	text_2: text = u'RED'
514.0435 	EXP 	fixationmain: autoDraw = True
514.8434 	EXP 	fixationmain: autoDraw = False
514.8600 	EXP 	text_2: autoDraw = True
515.0267 	EXP 	Sound  stopped
515.4934 	DATA 	Keypress: n
516.1430 	EXP 	text_2: autoDraw = False
517.0267 	EXP 	Sound  stopped
517.0269 	EXP 	New trial (rep=0, index=16): {u'color': u'GREEN', u'congruent': 0, u'word': u'YELLOW', u'corrans': u'n'}
517.0307 	EXP 	Sound  started
517.0427 	EXP 	text_2: autoDraw = False
517.0427 	EXP 	fixationmain: autoDraw = False
517.0427 	EXP 	text_2: color = u'GREEN (named)'
517.0427 	EXP 	text_2: text = u'YELLOW'
517.0427 	EXP 	fixationmain: autoDraw = True
517.8425 	EXP 	fixationmain: autoDraw = False
517.8592 	EXP 	text_2: autoDraw = True
518.0260 	EXP 	Sound  stopped
518.3759 	DATA 	Keypress: n
519.1421 	EXP 	text_2: autoDraw = False
520.0257 	EXP 	Sound  stopped
520.0259 	EXP 	New trial (rep=0, index=17): {u'color': u'BLUE', u'congruent': 0, u'word': u'GREEN', u'corrans': u'z'}
520.0288 	EXP 	Sound  started
520.0419 	EXP 	text_2: autoDraw = False
520.0419 	EXP 	fixationmain: autoDraw = False
520.0419 	EXP 	text_2: color = u'BLUE (named)'
520.0419 	EXP 	text_2: text = u'GREEN'
520.0419 	EXP 	fixationmain: autoDraw = True
520.8417 	EXP 	fixationmain: autoDraw = False
520.8584 	EXP 	text_2: autoDraw = True
521.0250 	EXP 	Sound  stopped
521.8083 	DATA 	Keypress: m
522.1414 	EXP 	text_2: autoDraw = False
523.0250 	EXP 	Sound  stopped
523.0252 	EXP 	New trial (rep=0, index=18): {u'color': u'YELLOW', u'congruent': 0, u'word': u'GREEN', u'corrans': u'x'}
523.0281 	EXP 	Sound  started
523.0411 	EXP 	text_2: autoDraw = False
523.0411 	EXP 	fixationmain: autoDraw = False
523.0411 	EXP 	text_2: color = u'YELLOW (named)'
523.0411 	EXP 	text_2: text = u'GREEN'
523.0411 	EXP 	fixationmain: autoDraw = True
523.8409 	EXP 	fixationmain: autoDraw = False
523.8576 	EXP 	text_2: autoDraw = True
524.0243 	EXP 	Sound  stopped
524.8575 	DATA 	Keypress: x
525.1405 	EXP 	text_2: autoDraw = False
526.0241 	EXP 	Sound  stopped
526.0243 	EXP 	New trial (rep=0, index=19): {u'color': u'RED', u'congruent': 0, u'word': u'GREEN', u'corrans': u'z'}
526.0274 	EXP 	Sound  started
526.0404 	EXP 	text_2: autoDraw = False
526.0404 	EXP 	fixationmain: autoDraw = False
526.0404 	EXP 	text_2: color = u'RED (named)'
526.0404 	EXP 	text_2: text = u'GREEN'
526.0404 	EXP 	fixationmain: autoDraw = True
526.8401 	EXP 	fixationmain: autoDraw = False
526.8567 	EXP 	text_2: autoDraw = True
527.0234 	EXP 	Sound  stopped
527.5734 	DATA 	Keypress: z
528.1397 	EXP 	text_2: autoDraw = False
529.0234 	EXP 	Sound  stopped
529.0236 	EXP 	New trial (rep=0, index=20): {u'color': u'YELLOW', u'congruent': 0, u'word': u'GREEN', u'corrans': u'x'}
529.0264 	EXP 	Sound  started
529.0394 	EXP 	text_2: autoDraw = False
529.0394 	EXP 	fixationmain: autoDraw = False
529.0394 	EXP 	text_2: color = u'YELLOW (named)'
529.0394 	EXP 	text_2: text = u'GREEN'
529.0394 	EXP 	fixationmain: autoDraw = True
529.8395 	EXP 	fixationmain: autoDraw = False
529.8559 	EXP 	text_2: autoDraw = True
530.0227 	EXP 	Sound  stopped
530.7558 	DATA 	Keypress: x
531.1388 	EXP 	text_2: autoDraw = False
532.0224 	EXP 	Sound  stopped
532.0226 	EXP 	New trial (rep=0, index=21): {u'color': u'GREEN', u'congruent': 0, u'word': u'YELLOW', u'corrans': u'n'}
532.0256 	EXP 	Sound  started
532.0387 	EXP 	text_2: autoDraw = False
532.0387 	EXP 	fixationmain: autoDraw = False
532.0387 	EXP 	text_2: color = u'GREEN (named)'
532.0387 	EXP 	text_2: text = u'YELLOW'
532.0387 	EXP 	fixationmain: autoDraw = True
532.8384 	EXP 	fixationmain: autoDraw = False
532.8551 	EXP 	text_2: autoDraw = True
533.0218 	EXP 	Sound  stopped
533.7884 	DATA 	Keypress: n
534.1381 	EXP 	text_2: autoDraw = False
535.0217 	EXP 	Sound  stopped
535.0219 	EXP 	New trial (rep=0, index=22): {u'color': u'YELLOW', u'congruent': 0, u'word': u'RED', u'corrans': u'z'}
535.0243 	EXP 	Sound  started
535.0378 	EXP 	text_2: autoDraw = False
535.0378 	EXP 	fixationmain: autoDraw = False
535.0378 	EXP 	text_2: color = u'YELLOW (named)'
535.0378 	EXP 	text_2: text = u'RED'
535.0378 	EXP 	fixationmain: autoDraw = True
535.8376 	EXP 	fixationmain: autoDraw = False
535.8543 	EXP 	text_2: autoDraw = True
536.0209 	EXP 	Sound  stopped
536.7042 	DATA 	Keypress: x
537.1372 	EXP 	text_2: autoDraw = False
538.0208 	EXP 	Sound  stopped
538.0210 	EXP 	New trial (rep=0, index=23): {u'color': u'YELLOW', u'congruent': 1, u'word': u'YELLOW', u'corrans': u'x'}
538.0240 	EXP 	Sound  started
538.0371 	EXP 	text_2: autoDraw = False
538.0371 	EXP 	fixationmain: autoDraw = False
538.0371 	EXP 	text_2: color = u'YELLOW (named)'
538.0371 	EXP 	text_2: text = u'YELLOW'
538.0371 	EXP 	fixationmain: autoDraw = True
538.8367 	EXP 	fixationmain: autoDraw = False
538.8534 	EXP 	text_2: autoDraw = True
539.0202 	EXP 	Sound  stopped
539.5034 	DATA 	Keypress: x
540.1364 	EXP 	text_2: autoDraw = False
541.0200 	EXP 	Sound  stopped
541.0203 	EXP 	New trial (rep=0, index=24): {u'color': u'RED', u'congruent': 0, u'word': u'BLUE', u'corrans': u'z'}
541.0229 	EXP 	Sound  started
541.0362 	EXP 	text_2: autoDraw = False
541.0362 	EXP 	fixationmain: autoDraw = False
541.0362 	EXP 	text_2: color = u'RED (named)'
541.0362 	EXP 	text_2: text = u'BLUE'
541.0362 	EXP 	fixationmain: autoDraw = True
541.8359 	EXP 	fixationmain: autoDraw = False
541.8526 	EXP 	text_2: autoDraw = True
542.0193 	EXP 	Sound  stopped
542.5027 	DATA 	Keypress: z
543.1356 	EXP 	text_2: autoDraw = False
544.0191 	EXP 	Sound  stopped
544.0193 	EXP 	New trial (rep=0, index=25): {u'color': u'RED', u'congruent': 1, u'word': u'RED', u'corrans': u'z'}
544.0231 	EXP 	Sound  started
544.0354 	EXP 	text_2: autoDraw = False
544.0354 	EXP 	fixationmain: autoDraw = False
544.0354 	EXP 	text_2: color = u'RED (named)'
544.0354 	EXP 	text_2: text = u'RED'
544.0354 	EXP 	fixationmain: autoDraw = True
544.8351 	EXP 	fixationmain: autoDraw = False
544.8518 	EXP 	text_2: autoDraw = True
545.0185 	EXP 	Sound  stopped
545.5185 	DATA 	Keypress: z
546.1348 	EXP 	text_2: autoDraw = False
547.0184 	EXP 	Sound  stopped
547.0186 	EXP 	New trial (rep=0, index=26): {u'color': u'RED', u'congruent': 0, u'word': u'YELLOW', u'corrans': u'z'}
547.0215 	EXP 	Sound  started
547.0345 	EXP 	text_2: autoDraw = False
547.0345 	EXP 	fixationmain: autoDraw = False
547.0345 	EXP 	text_2: color = u'RED (named)'
547.0345 	EXP 	text_2: text = u'YELLOW'
547.0345 	EXP 	fixationmain: autoDraw = True
547.8343 	EXP 	fixationmain: autoDraw = False
547.8510 	EXP 	text_2: autoDraw = True
548.0176 	EXP 	Sound  stopped
548.4676 	DATA 	Keypress: z
549.1339 	EXP 	text_2: autoDraw = False
550.0175 	EXP 	Sound  stopped
550.0177 	EXP 	New trial (rep=0, index=27): {u'color': u'RED', u'congruent': 0, u'word': u'YELLOW', u'corrans': u'z'}
550.0206 	EXP 	Sound  started
550.0337 	EXP 	text_2: autoDraw = False
550.0337 	EXP 	fixationmain: autoDraw = False
550.0337 	EXP 	text_2: color = u'RED (named)'
550.0337 	EXP 	text_2: text = u'YELLOW'
550.0337 	EXP 	fixationmain: autoDraw = True
550.8335 	EXP 	fixationmain: autoDraw = False
550.8502 	EXP 	text_2: autoDraw = True
551.0169 	EXP 	Sound  stopped
551.3835 	DATA 	Keypress: z
552.1331 	EXP 	text_2: autoDraw = False
553.0167 	EXP 	Sound  stopped
553.0169 	EXP 	New trial (rep=0, index=28): {u'color': u'GREEN', u'congruent': 0, u'word': u'RED', u'corrans': u'n'}
553.0195 	EXP 	Sound  started
553.0329 	EXP 	text_2: autoDraw = False
553.0329 	EXP 	fixationmain: autoDraw = False
553.0329 	EXP 	text_2: color = u'GREEN (named)'
553.0329 	EXP 	text_2: text = u'RED'
553.0329 	EXP 	fixationmain: autoDraw = True
553.8327 	EXP 	fixationmain: autoDraw = False
553.8493 	EXP 	text_2: autoDraw = True
554.0160 	EXP 	Sound  stopped
554.7160 	DATA 	Keypress: n
555.1323 	EXP 	text_2: autoDraw = False
556.0158 	EXP 	Sound  stopped
556.0160 	EXP 	New trial (rep=0, index=29): {u'color': u'BLUE', u'congruent': 0, u'word': u'YELLOW', u'corrans': u'm'}
556.0190 	EXP 	Sound  started
556.0321 	EXP 	text_2: autoDraw = False
556.0321 	EXP 	fixationmain: autoDraw = False
556.0321 	EXP 	text_2: color = u'BLUE (named)'
556.0321 	EXP 	text_2: text = u'YELLOW'
556.0321 	EXP 	fixationmain: autoDraw = True
556.8318 	EXP 	fixationmain: autoDraw = False
556.8485 	EXP 	text_2: autoDraw = True
557.0153 	EXP 	Sound  stopped
557.4652 	DATA 	Keypress: m
558.1315 	EXP 	text_2: autoDraw = False
559.0150 	EXP 	Sound  stopped
559.0152 	EXP 	New trial (rep=0, index=30): {u'color': u'BLUE', u'congruent': 0, u'word': u'GREEN', u'corrans': u'm'}
559.0180 	EXP 	Sound  started
559.0312 	EXP 	text_2: autoDraw = False
559.0312 	EXP 	fixationmain: autoDraw = False
559.0312 	EXP 	text_2: color = u'BLUE (named)'
559.0312 	EXP 	text_2: text = u'GREEN'
559.0312 	EXP 	fixationmain: autoDraw = True
559.8310 	EXP 	fixationmain: autoDraw = False
559.8477 	EXP 	text_2: autoDraw = True
560.0144 	EXP 	Sound  stopped
560.2978 	DATA 	Keypress: m
561.1307 	EXP 	text_2: autoDraw = False
562.0143 	EXP 	Sound  stopped
562.0145 	EXP 	New trial (rep=0, index=31): {u'color': u'RED', u'congruent': 0, u'word': u'BLUE', u'corrans': u'z'}
562.0170 	EXP 	Sound  started
562.0304 	EXP 	text_2: autoDraw = False
562.0304 	EXP 	fixationmain: autoDraw = False
562.0304 	EXP 	text_2: color = u'RED (named)'
562.0304 	EXP 	text_2: text = u'BLUE'
562.0304 	EXP 	fixationmain: autoDraw = True
562.8302 	EXP 	fixationmain: autoDraw = False
